Course_ID,Course_Name,Category,Duration,Enrolled_Students,Completion_Rate,Platform,Price ,Rating 
2190,Course_2190,Programming,13,1662,89.56964606,Coursera,129.6961399,4.791114168
2191,Course_2191,Programming,80,2299,74.03878767,edX,57.54701451,4.901246361
2192,Course_2192,Office Tools,95,300,68.05054845,Udemy,121.3652043,3.185080717
2193,Course_2193,Technology,91,1405,57.41056051,Udemy,148.0861354,3.487649569
2194,Course_2194,AI,98,483,73.21826043,Coursera,138.0995989,3.372093333
2195,Course_2195,Business,94,3579,66.67848012,Udemy,134.9935383,3.610710866
2196,Course_2196,Marketing,68,2520,93.43135792,LinkedIn Learning,104.9586477,3.953480663
2197,Course_2197,AI,92,909,78.70175289,LinkedIn Learning,26.36092344,3.549783488
2198,Course_2198,AI,27,1708,97.23211802,edX,108.7013523,4.287099539
2199,Course_2199,Programming,80,4191,80.31270024,Udemy,79.78619476,4.68728592
2200,Course_2200,Business,84,1953,65.57368549,edX,124.4485381,3.421823224
2201,Course_2201,Business,21,3316,83.36326547,edX,70.57492231,3.335493688
2202,Course_2202,Business,56,3890,53.56817205,Udemy,181.3794506,3.438583295
2203,Course_2203,Data Science,39,3911,59.62206908,Coursera,195.4904429,4.056523509
2204,Course_2204,Finance,21,2025,61.39479218,edX,84.20237733,3.359421744
2205,Course_2205,Technology,71,735,81.26530315,LinkedIn Learning,120.1164528,4.225389751
2206,Course_2206,Technology,36,798,63.76733134,edX,162.589982,3.288523935
2207,Course_2207,Technology,69,4807,96.00402779,LinkedIn Learning,112.927842,4.633424212
2208,Course_2208,AI,68,3711,73.41456249,Udemy,90.54032699,4.633045462
2209,Course_2209,Programming,38,4610,85.83668642,edX,102.313321,3.896029548
2210,Course_2210,Office Tools,68,895,60.00856279,Udemy,141.9540847,3.667345917
2211,Course_2211,Data Science,88,2529,52.49390664,edX,91.70648433,4.378155203
2212,Course_2212,Marketing,88,3173,97.81847019,edX,85.87169801,3.095496164
2213,Course_2213,Marketing,90,3377,84.27106875,Coursera,123.7570199,3.333500137
2214,Course_2214,Data Science,38,1631,62.72117441,edX,101.2807587,3.858062056
2215,Course_2215,Design,45,4343,54.88402955,Udemy,118.3585662,4.477399227
2216,Course_2216,Marketing,27,2370,85.07344522,Coursera,35.12983786,3.252733264
2217,Course_2217,Finance,99,1522,57.40186157,edX,85.28411911,3.22819877
2218,Course_2218,Marketing,49,2205,54.77616282,Coursera,58.51037245,4.8927766
2219,Course_2219,Business,20,3862,64.78542638,Coursera,15.09171741,4.804014391
2220,Course_2220,Data Science,16,4584,68.1686434,LinkedIn Learning,140.7184182,4.42261775
2221,Course_2221,Data Science,56,3604,73.88910888,edX,77.99331625,4.297248699
2222,Course_2222,Business,98,3970,75.70849162,Coursera,80.44044098,3.007841288
2223,Course_2223,Technology,85,3366,74.49927153,Udemy,71.54622976,4.321017124
2224,Course_2224,Programming,96,2027,51.73719064,edX,66.0951309,4.443992534
2225,Course_2225,Data Science,36,4144,64.61811711,LinkedIn Learning,63.34556702,4.002044266
2226,Course_2226,AI,71,4145,89.22047789,Coursera,40.97245305,3.374274971
2227,Course_2227,Finance,67,558,65.31573683,LinkedIn Learning,99.79302291,4.950758211
2228,Course_2228,Technology,10,2590,69.12915809,Coursera,70.00829109,4.153292945
2229,Course_2229,Technology,97,3715,91.61635699,Coursera,49.28182363,4.995658354
2230,Course_2230,Office Tools,19,2375,86.69827793,Coursera,196.438992,4.457965375
2231,Course_2231,Finance,38,4816,97.51428167,edX,190.1473507,3.207157583
2232,Course_2232,Business,15,3588,83.75982027,LinkedIn Learning,43.56733152,4.051026236
2233,Course_2233,Technology,31,2845,73.07196286,LinkedIn Learning,14.16465118,3.609888602
2234,Course_2234,Business,87,3808,89.98902241,LinkedIn Learning,99.44487559,4.855159881
2235,Course_2235,Data Science,76,3677,76.90057785,Coursera,142.1618985,4.42080933
2236,Course_2236,Programming,72,3673,65.82554317,Udemy,30.80531526,4.932298624
2237,Course_2237,Data Science,79,2071,91.86301783,edX,64.68615922,4.955943134
2238,Course_2238,Design,69,1692,52.64640558,Coursera,39.75349332,3.20537016
2239,Course_2239,Data Science,53,2413,72.94089723,LinkedIn Learning,173.7909397,4.474199156
2240,Course_2240,Marketing,20,441,98.37596794,Udemy,89.45415024,4.485546021
2241,Course_2241,Data Science,14,2496,88.00154259,edX,120.5672285,4.357088681
2242,Course_2242,Business,13,1175,55.24751873,Coursera,83.10023219,4.279405112
2243,Course_2243,AI,58,4494,79.20850346,edX,53.21643302,4.303155569
2244,Course_2244,Marketing,99,1668,58.34496862,edX,114.6837129,3.090555958
2245,Course_2245,Marketing,54,4842,80.82277359,Coursera,137.5721347,4.263809836
2246,Course_2246,Marketing,79,4018,74.65495734,Coursera,123.7885991,3.933416861
2247,Course_2247,AI,54,2421,65.27449113,Udemy,139.8936888,4.053915987
2248,Course_2248,Finance,58,2989,63.13796754,edX,173.1637318,4.173360821
2249,Course_2249,Office Tools,88,3367,55.82517881,edX,111.6004453,4.705242572
2250,Course_2250,Data Science,40,4176,78.2732874,Coursera,128.9346569,4.661745679
2251,Course_2251,Design,11,4439,55.15925275,Udemy,132.5927229,4.262874632
2252,Course_2252,Marketing,15,3529,96.92381233,Coursera,62.13055742,4.764915428
2253,Course_2253,AI,45,589,57.14822866,Udemy,170.2770306,3.812843645
2254,Course_2254,Marketing,83,1055,78.39174974,Udemy,163.4965645,3.769732936
2255,Course_2255,Technology,99,2761,76.86218509,Udemy,115.2541958,4.002997913
2256,Course_2256,Office Tools,60,2135,97.06163415,Coursera,57.57826602,3.642126931
2257,Course_2257,Design,14,3863,92.51593063,edX,72.22105684,4.69436583
2258,Course_2258,Finance,90,3529,51.88181864,LinkedIn Learning,152.5630244,4.545263605
2259,Course_2259,AI,46,3944,58.24645152,LinkedIn Learning,158.2311909,4.177027449
2260,Course_2260,Business,48,2190,99.74683625,LinkedIn Learning,193.2914989,3.429056763
2261,Course_2261,AI,55,3145,51.26365509,Udemy,36.60428923,3.788956811
2262,Course_2262,Office Tools,74,921,56.6983748,Coursera,41.65259902,4.243664496
2263,Course_2263,Design,78,1073,50.40876845,Udemy,156.2287282,3.250999978
2264,Course_2264,Technology,10,442,53.44080168,Udemy,199.9312878,3.666698077
2265,Course_2265,Office Tools,74,625,74.23421832,LinkedIn Learning,60.33366072,4.431255851
2266,Course_2266,Finance,43,509,76.52712073,Udemy,24.7689795,4.134134815
2267,Course_2267,Finance,92,3457,51.92136819,edX,139.3288075,3.62018271
2268,Course_2268,Marketing,10,2228,93.67464142,Udemy,26.26784451,4.601385699
2269,Course_2269,Marketing,45,3499,56.07773091,LinkedIn Learning,198.6566255,3.806184275
2270,Course_2270,Data Science,54,3562,88.12094243,edX,32.5771158,4.867641771
2271,Course_2271,AI,19,992,60.92856869,Coursera,184.8527731,4.494199824
2272,Course_2272,Data Science,90,4228,57.03269782,Coursera,91.11981073,3.859954364
2273,Course_2273,Finance,57,1510,66.7009357,Coursera,75.26420132,4.633685031
2274,Course_2274,Programming,38,405,72.75572863,LinkedIn Learning,186.5472778,3.937371426
2275,Course_2275,AI,25,2142,82.79043175,LinkedIn Learning,145.3087077,3.823145605
2276,Course_2276,Business,52,1148,98.32919874,Udemy,114.9025394,3.056994222
2277,Course_2277,Finance,90,4234,51.66710153,Coursera,86.20506865,4.834624495
2278,Course_2278,AI,67,1573,61.0699632,edX,94.92907289,4.179004186
2279,Course_2279,Finance,16,122,99.14198319,Coursera,141.1908736,4.374102162
2280,Course_2280,Design,70,1255,73.79560085,Coursera,107.0498968,3.160339912
2281,Course_2281,Marketing,11,1424,96.31399477,edX,67.89568108,4.769949269
2282,Course_2282,Programming,14,4240,88.99692997,Coursera,166.0981632,4.682934136
2283,Course_2283,AI,46,3539,95.00296485,Coursera,72.5150121,4.829177679
2284,Course_2284,Programming,55,4857,61.46167225,edX,190.4479803,3.243258833
2285,Course_2285,Technology,65,4891,70.33857372,LinkedIn Learning,165.5546646,3.222508658
2286,Course_2286,Programming,72,4633,87.41278421,Udemy,82.28719718,4.815316705
2287,Course_2287,Office Tools,65,3655,72.72644547,LinkedIn Learning,36.25031466,4.97221458
2288,Course_2288,Data Science,90,3239,72.3794092,Coursera,138.6868685,3.914769514
2289,Course_2289,Business,59,444,69.97568008,Udemy,138.9248608,3.891827321
2290,Course_2290,Programming,84,4295,52.14053882,LinkedIn Learning,126.3364969,3.889409056
2291,Course_2291,Technology,63,4924,93.28201716,Coursera,127.8408081,4.095278677
2292,Course_2292,Technology,92,4079,74.99276423,Udemy,58.33009251,4.472729012
2293,Course_2293,AI,95,4936,81.66922711,edX,160.6243722,4.167767722
2294,Course_2294,Marketing,19,3776,73.5006033,Coursera,196.4724998,4.042079267
2295,Course_2295,Technology,80,4572,96.1438877,edX,48.50475292,3.57057452
2296,Course_2296,Business,34,4420,70.4147668,Coursera,174.9919684,3.424295482
2297,Course_2297,Data Science,47,1473,80.29030475,Udemy,193.4802091,4.000726549
2298,Course_2298,Programming,53,2160,80.36170495,Udemy,34.95703963,3.437260024
2299,Course_2299,Technology,36,4905,53.90911896,edX,175.7457738,3.570672223
2300,Course_2300,Programming,25,1524,64.18185057,Udemy,160.4016651,4.338926027
2301,Course_2301,AI,58,3577,93.67065175,edX,159.2114429,4.76228377
2302,Course_2302,Programming,11,4923,77.86945797,LinkedIn Learning,91.48347007,3.961948764
2303,Course_2303,Programming,37,443,88.59293126,Coursera,191.1287611,3.30960719
2304,Course_2304,Programming,71,4531,52.94024132,Udemy,190.6604481,4.074042016
2305,Course_2305,Programming,33,1655,81.57287636,edX,131.5503114,4.733983096
2306,Course_2306,Data Science,88,4715,50.48086098,Coursera,198.5661422,4.443613134
2307,Course_2307,Finance,100,4129,64.4293114,Coursera,66.27700444,3.723049223
2308,Course_2308,Programming,69,3448,92.40516568,edX,24.05204105,3.849839329
2309,Course_2309,Data Science,49,4907,69.46088412,Udemy,193.3653506,4.837051958
2310,Course_2310,Business,46,3195,73.51565715,edX,177.3362848,3.164492829
2311,Course_2311,Marketing,83,4596,76.146309,Udemy,26.38202347,4.17292992
2312,Course_2312,Office Tools,90,3889,88.58404778,Coursera,188.1223666,4.27801246
2313,Course_2313,AI,66,145,66.50590425,Coursera,91.07655604,4.341302798
2314,Course_2314,Data Science,64,4787,94.03793673,edX,84.55567225,3.753125877
2315,Course_2315,AI,69,1354,52.83412276,edX,182.9425887,4.045971704
2316,Course_2316,Business,88,2636,82.01358791,Coursera,34.32168821,3.142170342
2317,Course_2317,Technology,13,1429,63.91869199,LinkedIn Learning,146.2423091,3.675180467
2318,Course_2318,Finance,85,3278,89.73678458,edX,104.4714661,3.75907752
2319,Course_2319,Design,44,2952,63.22453593,LinkedIn Learning,124.5902768,3.009188085
2320,Course_2320,Programming,51,4733,70.82627234,Coursera,121.5263662,3.359538082
2321,Course_2321,Technology,38,3001,50.8631088,edX,42.68552373,4.988427446
2322,Course_2322,AI,36,4524,92.50577997,Udemy,180.773954,4.193246573
2323,Course_2323,Design,19,841,77.20149931,LinkedIn Learning,192.8983157,4.206765783
2324,Course_2324,AI,32,1444,76.37916952,Udemy,76.81297337,4.256848246
2325,Course_2325,Data Science,79,3724,59.19514697,Udemy,177.2898442,3.365960713
2326,Course_2326,Programming,29,1242,60.00453132,edX,39.46400387,4.090576942
2327,Course_2327,Data Science,28,2942,94.09205611,LinkedIn Learning,44.0541688,3.125294806
2328,Course_2328,AI,70,4443,93.3914385,Coursera,199.5893374,3.02091495
2329,Course_2329,Design,83,1423,61.90464618,edX,71.17502359,3.918414174
2330,Course_2330,Marketing,75,846,99.4386583,edX,100.4409994,3.657679803
2331,Course_2331,Data Science,11,108,64.31333214,Udemy,182.3535913,3.704359265
2332,Course_2332,Office Tools,58,4800,51.38100947,Udemy,174.1418031,3.188012748
2333,Course_2333,Office Tools,33,500,69.80243858,LinkedIn Learning,99.00843639,4.923360292
2334,Course_2334,Office Tools,51,3501,59.49896746,LinkedIn Learning,176.1515705,4.685099316
2335,Course_2335,Programming,40,3605,58.44486728,edX,47.37333169,4.868099041
2336,Course_2336,Office Tools,30,2526,51.99167391,Udemy,157.3092184,3.668403923
2337,Course_2337,Finance,97,4764,86.01360691,LinkedIn Learning,10.13936817,3.789052479
2338,Course_2338,Office Tools,34,1663,90.5637489,LinkedIn Learning,176.4946276,4.329031686
2339,Course_2339,AI,15,2838,60.05867056,edX,145.5606823,3.478959296
2340,Course_2340,Design,27,3956,54.46156239,LinkedIn Learning,36.56900224,3.926034571
2341,Course_2341,Data Science,12,1042,94.17709939,Udemy,130.9616187,3.437750137
2342,Course_2342,Design,78,4392,72.99835078,Coursera,87.99241638,3.475218775
2343,Course_2343,AI,49,1027,68.47204481,edX,88.50482771,3.387905631
2344,Course_2344,Technology,98,2979,62.70944064,Udemy,58.96176681,3.895773231
2345,Course_2345,Technology,52,3096,68.32989815,Udemy,10.63469802,4.758683195
2346,Course_2346,Finance,73,1381,80.35951811,edX,171.5336325,4.876303362
2347,Course_2347,Data Science,47,456,98.48731481,Udemy,194.8451709,3.180140978
2348,Course_2348,AI,15,3723,75.54498368,Udemy,54.22415092,4.819299
2349,Course_2349,Finance,99,2545,69.38531308,edX,154.8329548,3.967041281
2350,Course_2350,Business,69,1201,81.31018385,LinkedIn Learning,104.2113401,3.793036144
2351,Course_2351,Programming,70,4732,63.87794374,Coursera,63.80319743,3.805892132
2352,Course_2352,Technology,61,2888,53.79496566,Udemy,19.09579663,4.554046211
2353,Course_2353,AI,60,1543,99.78694866,LinkedIn Learning,13.56685505,4.35957387
2354,Course_2354,Office Tools,27,229,95.28317538,LinkedIn Learning,19.29228179,3.698369649
2355,Course_2355,Technology,19,817,87.82865507,edX,175.1528781,3.107300385
2356,Course_2356,Design,76,3921,71.861975,LinkedIn Learning,108.162124,3.391101211
2357,Course_2357,Marketing,16,2930,62.06866186,edX,172.2764023,4.935255221
2358,Course_2358,Finance,85,3081,56.25467494,LinkedIn Learning,147.633525,4.098775075
2359,Course_2359,Technology,97,600,82.96952529,Udemy,124.8006629,4.638040891
2360,Course_2360,AI,76,1354,74.97243426,Coursera,89.33827803,3.390980152
2361,Course_2361,Business,87,4614,51.97856567,edX,98.25888904,3.815354435
2362,Course_2362,Office Tools,68,3841,84.1336738,LinkedIn Learning,12.08916193,3.157027971
2363,Course_2363,Finance,90,1121,89.33703415,Coursera,48.70283513,4.174038537
2364,Course_2364,Marketing,82,411,79.16110844,edX,104.2515684,4.422763301
2365,Course_2365,Marketing,39,3146,79.58930603,edX,56.68276459,4.401461754
2366,Course_2366,Design,26,329,93.03926949,LinkedIn Learning,195.8611885,4.993287238
2367,Course_2367,Business,44,2564,71.48481033,LinkedIn Learning,116.9618625,3.145599898
2368,Course_2368,AI,99,2556,88.49543652,edX,74.6755793,4.91279748
2369,Course_2369,AI,11,1999,72.75792154,Coursera,57.58552922,4.363645104
2370,Course_2370,Design,34,4849,62.07678766,LinkedIn Learning,174.0549376,3.759027739
2371,Course_2371,Marketing,69,3253,78.953603,Udemy,147.3370177,3.309453527
2372,Course_2372,Programming,20,380,86.18188114,LinkedIn Learning,51.7307876,4.147745826
2373,Course_2373,Business,72,2702,60.62567023,edX,57.36021617,3.721501179
2374,Course_2374,Technology,99,3587,71.69920446,Udemy,67.50875767,3.600422818
2375,Course_2375,Office Tools,44,3433,71.97510106,LinkedIn Learning,180.5610134,4.651624098
2376,Course_2376,Business,68,265,91.87550725,Udemy,51.65964273,4.805172757
2377,Course_2377,Technology,89,3250,66.92285046,Coursera,13.18916298,4.160363984
2378,Course_2378,Programming,50,2209,77.40518114,LinkedIn Learning,182.7431483,3.569425117
2379,Course_2379,Business,25,498,65.93079594,edX,55.41131188,4.664446103
2380,Course_2380,Business,52,4790,58.96347062,LinkedIn Learning,100.0621228,4.016456528
2381,Course_2381,Finance,80,2096,87.58444528,edX,172.8712554,4.394341391
2382,Course_2382,Data Science,26,807,50.45544749,Coursera,59.52425834,3.095044959
2383,Course_2383,Office Tools,40,2933,98.97566757,LinkedIn Learning,99.26150318,3.661395424
2384,Course_2384,AI,22,3856,65.82594704,edX,165.9963725,3.021518499
2385,Course_2385,Programming,97,1009,96.38557988,Udemy,168.966253,3.696400349
2386,Course_2386,Design,76,4809,77.39779791,Coursera,32.894043,3.095275829
2387,Course_2387,Marketing,77,4382,94.52595243,edX,48.46486457,3.642718559
2388,Course_2388,Office Tools,39,2615,60.63181872,LinkedIn Learning,39.26166975,3.37631105
2389,Course_2389,Finance,71,3652,68.08747753,LinkedIn Learning,22.47801565,3.046087519
2390,Course_2390,Data Science,74,3974,62.72469169,Coursera,118.1165292,4.904638971
2391,Course_2391,Office Tools,94,2420,51.74226462,LinkedIn Learning,46.8625739,3.099434177
2392,Course_2392,Finance,73,1099,88.89504076,edX,69.64173982,4.195634125
2393,Course_2393,Business,65,1102,96.60278149,Udemy,139.4336217,3.729034347
2394,Course_2394,AI,30,1064,90.65159057,edX,60.47012372,3.556254389
2395,Course_2395,Technology,25,1648,79.24453576,Udemy,21.73505974,3.125725927
2396,Course_2396,Marketing,25,2498,57.54365645,Udemy,51.18944467,4.675295656
2397,Course_2397,Business,77,618,56.46245187,edX,118.1486882,4.939286719
2398,Course_2398,Data Science,27,3285,78.54829891,edX,43.73272335,3.906747007
2399,Course_2399,Data Science,89,2761,94.72991795,edX,153.3658172,3.719048136
2400,Course_2400,Technology,46,2571,71.293547,Coursera,52.63766109,3.655347414
2401,Course_2401,Office Tools,82,2438,71.44868104,LinkedIn Learning,156.3664624,3.233774569
2402,Course_2402,Office Tools,78,2766,94.06251248,Coursera,184.4279149,3.99739401
2403,Course_2403,Business,30,371,95.4986789,edX,22.12724164,3.216067805
2404,Course_2404,Marketing,25,2873,76.14371057,Udemy,35.76748436,3.335617592
2405,Course_2405,Data Science,52,807,69.45025387,edX,11.32833348,3.155522151
2406,Course_2406,Office Tools,89,1535,73.3547699,Udemy,65.25528238,3.119837501
2407,Course_2407,Office Tools,40,1414,67.25641296,LinkedIn Learning,63.55855171,3.40789853
2408,Course_2408,Marketing,27,351,90.58200324,edX,14.95616337,3.395657078
2409,Course_2409,Technology,48,1107,96.04391352,LinkedIn Learning,58.32216817,3.781877199
2410,Course_2410,Programming,88,834,83.47107128,edX,110.0746082,3.065906975
2411,Course_2411,Technology,45,2970,71.3646145,Udemy,18.38067311,3.688041422
2412,Course_2412,Marketing,16,4487,64.87997872,edX,108.2844634,3.50175677
2413,Course_2413,Data Science,17,1126,56.66069198,edX,43.0449294,4.697298768
2414,Course_2414,Finance,28,1043,76.32545721,Coursera,133.4330622,4.217296661
2415,Course_2415,Office Tools,70,1623,73.60936163,edX,124.0717322,3.107031859
2416,Course_2416,AI,89,2388,78.89106687,edX,39.38188615,3.050092972
2417,Course_2417,Data Science,78,617,67.11507215,edX,68.41137602,4.886256789
2418,Course_2418,Finance,76,2993,64.78536053,Coursera,64.86242324,4.921321792
2419,Course_2419,Technology,83,2808,65.5017239,Udemy,173.681713,3.000148951
2420,Course_2420,Technology,47,311,64.0335568,Coursera,97.54522442,3.884128024
2421,Course_2421,Design,42,2110,94.55914669,Udemy,135.6346162,4.15635079
2422,Course_2422,Data Science,94,4343,85.50732471,edX,129.858119,4.231356307
2423,Course_2423,Data Science,50,694,91.78908792,LinkedIn Learning,96.521757,3.901839945
2424,Course_2424,Data Science,26,2455,89.68125829,edX,189.1610163,3.286281648
2425,Course_2425,Business,95,3865,77.36308394,edX,119.9477946,3.27020629
2426,Course_2426,Programming,22,808,50.02321506,LinkedIn Learning,120.6314668,4.105176894
2427,Course_2427,AI,93,2893,93.91511185,LinkedIn Learning,97.31661458,4.635321463
2428,Course_2428,Office Tools,38,2684,76.0265574,edX,87.22923847,4.254834659
2429,Course_2429,AI,56,3667,72.74264812,LinkedIn Learning,136.0129575,3.841419299
2430,Course_2430,Programming,22,3602,82.76827468,Udemy,164.0152116,3.659905636
2431,Course_2431,AI,97,1263,85.09979562,LinkedIn Learning,14.84580696,4.307937953
2432,Course_2432,Marketing,78,3004,72.4519008,LinkedIn Learning,24.23443161,3.276254968
2433,Course_2433,Data Science,59,2641,60.57484063,Coursera,150.1157117,3.38277198
2434,Course_2434,Office Tools,81,2426,65.1524846,Coursera,59.20545608,3.043990824
2435,Course_2435,Business,60,665,71.63270417,edX,48.50526498,3.934394463
2436,Course_2436,Design,47,2273,85.54359336,edX,194.212373,3.996558741
2437,Course_2437,Technology,39,330,87.90016851,Udemy,78.93485623,4.525851486
2438,Course_2438,Technology,41,1355,93.96018784,Coursera,118.6960405,4.850230271
2439,Course_2439,Business,18,4060,65.51264054,LinkedIn Learning,11.9737986,4.948021246
2440,Course_2440,Programming,31,3266,54.34745745,LinkedIn Learning,70.59469241,4.687886057
2441,Course_2441,Design,59,2289,67.47894817,LinkedIn Learning,153.03634,4.806656334
2442,Course_2442,Data Science,10,600,55.31832316,edX,90.12001496,4.442584783
2443,Course_2443,Data Science,46,475,97.74732329,Udemy,173.4841348,3.85850225
2444,Course_2444,Office Tools,71,1381,88.68144982,Udemy,162.4014473,4.235838176
2445,Course_2445,Marketing,89,3682,79.29142796,Udemy,94.17009393,3.000989172
2446,Course_2446,Design,51,3145,58.41149263,Udemy,109.2595982,4.219675899
2447,Course_2447,Business,35,3601,50.97630383,LinkedIn Learning,120.7915778,3.97159576
2448,Course_2448,Technology,42,3387,97.09874641,Coursera,167.8773308,3.951935069
2449,Course_2449,Finance,37,4075,83.26680971,edX,138.3332557,3.29470152
2450,Course_2450,Data Science,63,777,68.75965224,Udemy,74.99017576,4.811213879
2451,Course_2451,Programming,89,923,98.60491571,LinkedIn Learning,55.75281124,3.957397925
2452,Course_2452,Finance,30,3294,76.07208397,Coursera,148.0282684,3.08198744
2453,Course_2453,Data Science,22,3106,56.28821387,Udemy,110.9914589,4.651503392
2454,Course_2454,Technology,27,3592,83.54427148,LinkedIn Learning,21.67390196,3.054280568
2455,Course_2455,Programming,27,4017,97.79337603,edX,172.8282083,3.71105555
2456,Course_2456,Business,99,770,95.58312944,edX,158.6763619,3.889672986
2457,Course_2457,Technology,10,979,78.20045469,Coursera,44.59095384,3.822422098
2458,Course_2458,Marketing,49,4748,50.59762228,LinkedIn Learning,122.4418267,4.756071908
2459,Course_2459,Design,62,357,81.0683369,Udemy,32.29407613,4.423826584
2460,Course_2460,Finance,52,3553,62.07474818,Coursera,47.38447475,3.402605362
2461,Course_2461,Design,68,3771,85.3838329,edX,134.9931282,3.191469124
2462,Course_2462,AI,32,1424,96.30457178,edX,20.76588936,4.841174282
2463,Course_2463,Office Tools,67,1472,66.36089866,Coursera,82.12785049,3.780115941
2464,Course_2464,Office Tools,20,2862,91.64385586,LinkedIn Learning,91.23745056,3.499887639
2465,Course_2465,Technology,21,4681,67.44893295,Udemy,88.79707481,3.240540774
2466,Course_2466,Design,72,1337,84.94303817,LinkedIn Learning,55.97944893,4.512335027
2467,Course_2467,Office Tools,54,3243,68.67229664,Coursera,77.01812517,3.250558793
2468,Course_2468,Programming,67,1881,52.01843457,Udemy,114.6055737,4.443362922
2469,Course_2469,Marketing,97,815,99.69659727,Coursera,95.52027084,4.472639008
2470,Course_2470,AI,94,136,70.43115721,Udemy,183.5223167,4.065610638
2471,Course_2471,Business,100,1805,91.50702244,Udemy,69.97238482,3.983056602
2472,Course_2472,Data Science,14,1917,71.685201,Udemy,76.67471703,4.370906558
2473,Course_2473,AI,35,4870,73.34025251,Udemy,69.18157561,4.093009743
2474,Course_2474,AI,31,681,73.09624191,edX,143.2649712,4.06026296
2475,Course_2475,Programming,90,324,90.74801313,Udemy,83.6409476,4.340689586
2476,Course_2476,Technology,62,1372,99.837266,edX,17.2985908,4.029289202
2477,Course_2477,Marketing,82,4401,70.02251606,Udemy,130.5768096,3.488659715
2478,Course_2478,Office Tools,88,1908,75.65962001,Udemy,30.70080725,4.179942429
2479,Course_2479,Design,20,1562,74.57440898,edX,125.9595328,3.189351041
2480,Course_2480,AI,82,1169,90.08562509,edX,170.8601164,3.923874325
2481,Course_2481,AI,63,2587,97.930724,LinkedIn Learning,171.2926558,3.97380174
2482,Course_2482,Data Science,23,2788,66.11296427,Coursera,36.77591508,3.948401212
2483,Course_2483,Design,25,3984,91.13442242,LinkedIn Learning,134.0410249,3.096691558
2484,Course_2484,Data Science,13,518,94.61087222,LinkedIn Learning,31.0680641,4.918303599
2485,Course_2485,Marketing,87,1248,83.88758301,Udemy,56.35771519,3.429997932
2486,Course_2486,Marketing,46,4755,88.71281894,LinkedIn Learning,147.1046421,3.869318878
2487,Course_2487,Marketing,55,3801,88.71202044,LinkedIn Learning,190.0879232,4.928553537
2488,Course_2488,Business,30,4440,76.45627425,Udemy,188.2096361,4.777848882
2489,Course_2489,Marketing,58,4795,63.82905037,LinkedIn Learning,141.8604595,4.027242425
2490,Course_2490,Programming,65,1323,61.29336431,edX,111.0312092,4.156895041
2491,Course_2491,Business,85,233,88.47450532,LinkedIn Learning,91.04136162,4.103305969
2492,Course_2492,AI,23,4344,82.51358647,Udemy,174.8037825,4.960554399
2493,Course_2493,Business,99,3537,62.1146632,Coursera,68.56820697,4.417442648
2494,Course_2494,Technology,81,1269,54.80464911,edX,78.72112819,4.25117163
2495,Course_2495,Programming,80,1725,54.47690444,edX,91.15662554,4.926294894
2496,Course_2496,Finance,80,3272,76.46535019,edX,161.215774,4.323222759
2497,Course_2497,AI,49,2798,81.13715315,LinkedIn Learning,108.3657653,4.593346611
2498,Course_2498,Business,52,453,89.13823958,LinkedIn Learning,163.4857057,3.010928994
2499,Course_2499,Business,76,4692,77.67966651,LinkedIn Learning,23.66674621,4.336333408
2500,Course_2500,Office Tools,36,1657,64.30719859,edX,137.952539,3.226827883
2501,Course_2501,AI,29,3383,69.58950992,Coursera,34.13334645,3.299348121
2502,Course_2502,Technology,40,1237,56.88059373,LinkedIn Learning,43.34833153,3.2925065
2503,Course_2503,Technology,34,3510,56.31156022,Udemy,163.1254125,4.428138525
2504,Course_2504,Marketing,15,4537,90.40298136,Udemy,15.22134111,3.061161212
2505,Course_2505,Marketing,37,2350,93.94005694,edX,160.4266052,4.99917569
2506,Course_2506,Design,52,4713,62.54772089,Udemy,117.3257118,3.498341532
2507,Course_2507,Technology,36,1268,51.666747,LinkedIn Learning,157.3905039,3.062179015
2508,Course_2508,Finance,24,3248,69.6414451,Udemy,42.05789899,4.78750632
2509,Course_2509,Office Tools,87,906,92.34102939,edX,139.2148333,4.423157439
2510,Course_2510,Business,68,310,72.79968535,edX,108.8161814,3.28051226
2511,Course_2511,Office Tools,76,3638,55.21593934,Coursera,34.12239374,3.230110741
2512,Course_2512,Design,38,2661,78.98923229,Udemy,118.3402652,3.64959024
2513,Course_2513,Programming,70,850,59.53247204,Udemy,105.9798791,3.42519296
2514,Course_2514,Office Tools,99,4183,58.17404765,edX,103.2082957,3.222156579
2515,Course_2515,AI,21,4437,81.36542138,edX,109.1002766,4.51409593
2516,Course_2516,Finance,27,1641,64.15411973,LinkedIn Learning,114.4534904,3.812244291
2517,Course_2517,Finance,14,4592,61.02062855,LinkedIn Learning,36.31536467,4.532180192
2518,Course_2518,Office Tools,54,2492,52.60490202,edX,164.3740237,4.666859141
2519,Course_2519,Office Tools,97,2133,92.49924797,LinkedIn Learning,62.43543857,4.422799484
2520,Course_2520,Technology,92,2067,89.15191641,LinkedIn Learning,70.24502694,3.255243595
2521,Course_2521,Business,45,196,82.76661156,Coursera,42.40501938,4.345218081
2522,Course_2522,Design,91,1986,55.96285312,LinkedIn Learning,144.9230334,4.202783901
2523,Course_2523,Programming,36,1982,85.22054595,Udemy,11.77464354,3.536655077
2524,Course_2524,AI,37,4459,65.1398332,LinkedIn Learning,86.16788937,3.447763724
